case_id,docket_no,title,state,date,type,pending,opinion_link
84564_New-Jersey_2021/08/10,84564,State v. McQueen,New Jersey,"August 10, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20McQueen%2C%20N.J.%20A-11%20September%20Term%202020.pdf
19-2020_Maryland_2021/08/05,19-2020,Leidig v. State,Maryland,"August 5, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Leidig%20v.%20State%2C%20Md.%2019-2020.pdf
2019-CT-00024-SCT_Mississippi_2021/08/05,2019-CT-00024-SCT,Buford v. State,Mississippi,"August 5, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Buford%20v.%20State%2C%20Miss.%20No.%202019-CT-00024-SCT.pdf
52-2020_Maryland_2021/08/05,52-2020,Mayor & City Council of Ocean City v. Commissioners of Worcester County,Maryland,"August 5, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Mayor%20%26%20City%20Council%20of%20Ocean%20City%20v.%20Commissioners%20of%20Worcester%20Cnty.%2C%20Md.%2052-2020.pdf
47695_Idaho_2021/08/03,47695,State v. Amstutz,Idaho,"August 3, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Amstutz%2C%20Idaho%20Docket%20No.%2047695.pdf
"083221,-084074_New-Jersey_2021/08/02","083221, 084074",State v. Carter,New Jersey,"August 2, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Carter%2C%20N.J.%20A-66%20September%20Term%202019.pdf
"163084,-163085_Michigan_2021/07/29","163084, 163085",Sheffield v. Detroit City Clerk,Michigan,"July 29, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Sheffield%20v.%20Detroit%20City%20Clerk%2C%20Mich.%20SC%3A%20163084.pdf
"80448,-80449_Nevada_2021/07/29","80448, 80449",Myers  v. Reno Cab Co.,Nevada,"July 29, 2021",Economic and Labor Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Myers%20%20v.%20Reno%20Cab%20Co.%2C%20Nev.%20No.%2080448.pdf
160707_Michigan_2021/07/29,160707,People v. Washington,Michigan,"July 29, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/People%20v.%20Washington%2C%20Mich.%20No.%20160707.pdf
"160658,-160660_Michigan_2021/07/28","160658, 160660",Taxpayers for Michigan Constitutional Government v. State,Michigan,"July 28, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Taxpayers%20for%20Mich.%20Constitutional%20Gov%27t%20v.%20State%2C%20Mich.%20Docket%20No.%20160658.pdf
SC-98977_Missouri_2021/07/22,SC 98977,Velazquez v. University Physician Associates,Missouri,"July 22, 2021",Torts and Liability,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Velazquez%20v.%20Univ.%20Physician%20Assocs.%2C%20Mo.%20No.%20SC%2098977.pdf
SC-99185_Missouri_2021/07/22,SC 99185,Doyle v. Tidball,Missouri,"July 22, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Doyle%20v.%20Tidball%2C%20Mo.%20No.%20SC%2099185.pdf
"20210004,-20210057_North-Dakota_2021/07/22","20210004, 20210057",Smith v. Isakson,North Dakota,"July 22, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Smith%20v.%20Isakson%2C%20N.D.%20No.%2020210004.pdf
64-MAP-2019_Pennsylvania_2021/07/21,64 MAP 2019,Pennsylvania Environmental Defense Foundation v. Commonwealth,Pennsylvania,"July 21, 2021",Environment,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Pa.%20Envtl.%20Def.%20Found.%20v.%20Commonwealth%2C%20Pa.%20No.%2064%20MAP%202019.pdf
2020-0518_New-Hampshire_2021/07/20,2020-0518,Carrigan v. New Hampshire Department of Health & Human Services,New Hampshire,"July 20, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Carrigan%20v.%20N.H.%20Dep%27t%20of%20Health%20%26%20Human%20Servs.%2C%20N.H.%20No.%202020-0518.pdf
19-0180_Iowa_2021/06/18,19-0180,State v. Wright,Iowa,"June 18, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Wright%2C%20Iowa%20No.%2019-0180.pdf
CV-20-492_Arkansas_2021/06/17,CV-20-492,Edwards v. Thomas,Arkansas,"June 17, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Edwards%20v.%20Thomas%2C%20Ark.%20No.%20CV-20-492.pdf
S-17706_Alaska_2021/07/16,S-17706,State v. Recall Dunleavy,Alaska,"July 16, 2021",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Recall%20Dunleavy%2C%20Alaska%20Supreme%20Court%20No.%20S-17706.pdf
SC-20195_Connecticut_2021/07/14,SC 20195,State v. Bemer,Connecticut,"July 14, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Bemer%2C%20Conn.%20SC%2020195.pdf
OP-21-0173_Montana_2021/07/14,OP 21-0173,McLaughlin v. Montana State Legislature,Montana,"July 14, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/McLaughlin%20v.%20Mont.%20State%20Legislature%2C%20Mont.%20OP%2021-0173.pdf
84167_New-Jersey_2021/07/13,84167,State v. Andujar,New Jersey,"July 13, 2021",Civil Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Andujar%2C%20N.J.%20A-6%20September%20Term%202020.pdf
19-0962_Texas_2021/06/11,19-0962,"Odyssey 2020 Academy, Inc. v. Galveston Central Appraisal District",Texas,"June 11, 2021",Education,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Odyssey%202020%20Acad.%2C%20Inc.%20v.%20Galveston%20Cent.%20Appraisal%20Dist.%2C%20Tex.%20No.%2019-0962.pdf
"2020AP1419-OA,-2020AP1420-OA,-2020AP1446-OA_Wisconsin_2021/06/11","2020AP1419-OA, 2020AP1420-OA, 2020AP1446-OA",James v. Heinrich,Wisconsin,"June 11, 2021",Speech and Religion,False,https://statecourtreport.org/sites/default/files/fastcase/converted/James%20v.%20Heinrich%2C%20Wis.%20Nos.%202020AP1419-OA%20%26%202020AP1420-OA%20%26%202020AP1446-OA.pdf
S-17887_Alaska_2021/07/09,S-17887,State v. Galvin,Alaska,"July 9, 2021",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Galvin%2C%20Alaska%20Supreme%20Court%20No.%20S-17887.pdf
Cum-21-31_Maine_2021/07/06,Cum-21-31,Portland Regional Chamber of Commerce v. City of Portland,Maine,"July 6, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Portland%20Reg%27l%20Chamber%20of%20Commerce%20v.%20City%20of%20Portland%2C%20Me.%20Docket%3A%20Cum-21-31.pdf
2020-0252_New-Hampshire_2021/07/02,2020-0252,New Hampshire Democratic Party v. Secretary of State,New Hampshire,"July 2, 2021",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/N.H.%20%20Democratic%20Party%20v.%20Sec%27y%20of%20State%2C%20N.H.%20No.%202020-0252.pdf
21SA146_Colorado_2021/06/01,21SA146,In re Interrogatories on Senate Bill 21-247 Submitted by the Colorado General Assembly,Colorado,"June 1, 2021",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%20Interrogatories%20on%20Senate%20Bill%2021-247%20Submitted%20by%20the%20Colo.%20Gen.%20Assembly%2C%20Colo.%20Supreme%20Court%20Case%20No.%2021SA146.pdf
CV-20-0209-PR_Arizona_2021/06/30,CV-20-0209-PR,Mesnard v. Campagnolo,Arizona,"June 30, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Mesnard%20v.%20Campagnolo%2C%20Ariz.%20No.%20CV-20-0209-PR.pdf
19-1954_Iowa_2021/06/30,19-1954,Godfrey v. State,Iowa,"June 30, 2021",Economic and Labor Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Godfrey%20v.%20State%2C%20Iowa%20No.%2019-1954.pdf
20-0804_Iowa_2021/06/30,20-0804,"Planned Parenthood of the Heartland, Inc. v. Reynolds",Iowa,"June 30, 2021",Reproductive Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Planned%20Parenthood%20of%20the%20Heartland%2C%20Inc.%20v.%20Reynolds%2C%20Iowa%20No.%2020-0804.pdf
2019-167-Appeal_Rhode-Island_2021/06/28,2019-167-Appeal,Doe v. Brown University,Rhode Island,"June 28, 2021",Civil Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Doe%20v.%20Brown%20Univ.%2C%20R.I.%20No.%202019-167-Appeal..pdf
DA-19-0731_Montana_2021/06/22,DA 19-0731,State v. Staker,Montana,"June 22, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Staker%2C%20Mont.%20DA%2019-0731.pdf
20SC269_Colorado_2021/06/21,20SC269,Poudre School District R-1  v. Stanczyk,Colorado,"June 21, 2021",Economic and Labor Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Poudre%20Sch.%20Dist.%20R-1%20%20v.%20Stanczyk%2C%20Colo.%20Supreme%20Court%20Case%20No.%2020SC269.pdf
S21A0143_Georgia_2021/06/21,S21A0143,Harvey v. Merchan,Georgia,"June 21, 2021",Torts and Liability,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Harvey%20v.%20Merchan%2C%20Ga.%20S21A0143.pdf
S21A0941_Georgia_2021/06/21,S21A0941,Gilliam v. State,Georgia,"June 21, 2021",Civil Due Process,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Gilliam%20v.%20State%2C%20Ga.%20S21A0941.pdf
21SA125_Colorado_2021/06/21,21SA125,VanWinkle v. Sage,Colorado,"June 21, 2021",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/VanWinkle%20v.%20Sage%2C%20Colo.%20Supreme%20Court%20Case%20No.%2021SA125.pdf
19-1644_Iowa_2021/06/18,19-1644,Iowa Citizens for Community Improvement v. State,Iowa,"June 18, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Iowa%20Citizens%20for%20Cmty.%20Improvement%20%20v.%20State%2C%20Iowa%20No.%2019-1644.pdf
SC-20499_Connecticut_2021/06/17,SC 20499,Anthony A. v. Commissioner of Corrections,Connecticut,"June 17, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/2023-08/Anthony%20A%20v.%20Comm%20of%20Corrections%20-%20Opinion%20-%2006.17.2021.pdf
2019-SC-0520-DG_Kentucky_2021/06/17,2019-SC-0520-DG,"Louisville/Jefferson County Metro Government Waste Management District v. Jefferson County League of Cities, Inc.",Kentucky,"June 17, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Louisville%3AJefferson%20Cnty.%20Metro%20Gov%27t%20Waste%20Mgmt.%20Dist.%20v.%20Jefferson%20Cnty.%20League%20of%20Cities%2C%20Inc.%2C%20Ky.%202019-SC-0520-DG.pdf
20-0134_West-Virginia_2021/06/15,20-0134,Frazier v. Talbert,West Virginia,"June 15, 2021",Civil Due Process,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Frazier%20v.%20Talbert%2C%20W.%20Va.%20No.%2020-0134.pdf
279A20_North-Carolina_2021/06/11,279A20,State v. Hamer,North Carolina,"June 11, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Hamer%2C%20N.C.%20No.%20279A20.pdf
60A20_North-Carolina_2021/06/11,60A20,Deminski v. State Board of Education,North Carolina,"June 11, 2021",Education,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Deminski%20v.%20State%20Bd.%20of%20Educ.%2C%20N.C.%20No.%2060A20.pdf
326PA19_North-Carolina_2021/06/11,326PA19,"Cheryl Lloyd Humphrey Land Inv. Co. v. Resco Products, Inc.",North Carolina,"June 11, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Cheryl%20Lloyd%20Humphrey%20Land%20Inv.%20Co.%20v.%20Resco%20Prods.%2C%20Inc.%2C%20N.C.%20No.%20326PA19.pdf
"20-0694,-20-0751_West-Virginia_2021/06/11","20-0694, 20-0751",State ex rel. AmerisourceBergen Drug Corp. v. Moats,West Virginia,"June 11, 2021",Torts and Liability,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20ex%20rel.%20AmerisourceBergen%20Drug%20Corp.%20v.%20Moats%2C%20W.%20Va.%20Nos.%2020-0694.pdf
OP-21-0125_Montana_2021/06/10,OP 21-0125,Brown v. Gianforte,Montana,"June 10, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Brown%20v.%20Gianforte%2C%20Mont.%20OP%2021-0125.pdf
SC-S067691_Oregon_2021/06/10,SC S067691,State v. Keys,Oregon,"June 10, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Keys%2C%20Or.%20CC%2016CR24492%20%28SC%20S067691%29.pdf
"118,035,-118,078_Oklahoma_2021/06/08","118,035, 118,078",Hudson v. State (In re K. H.),Oklahoma,"June 8, 2021",Civil Due Process,False,https://statecourtreport.org/sites/default/files/2023-08/In%20re%20K.H.%20-%20Opinion%20-%2006.08.2021.pdf
DA-18-0187_Montana_2021/06/08,DA 18-0187,State v. Smith,Montana,"June 8, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Smith%2C%20Mont.%20DA%2018-0187.pdf
S-1-SC-38510_New-Mexico_2021/06/07,S-1-SC-38510,State v. Wilson,New Mexico,"June 7, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Wilson%2C%20N.M.%20No.%20S-1-SC-38510.pdf
2019AP447-CR_Wisconsin_2021/06/04,2019AP447-CR,State v. VanBeek,Wisconsin,"June 4, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20VanBeek%2C%20Wis.%20No.%202019AP447-CR.pdf
20-0445_Iowa_2021/06/04,20-0445,State v. Sewell,Iowa,"June 4, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Sewell%2C%20Iowa%20No.%2020-0445.pdf
41_New-York_2021/06/03,41,People v. Schneider,New York,"June 3, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/People%20v.%20Schneider%2C%20N.Y.%20No.%2041.pdf
2020-0467_New-Hampshire_2021/06/02,2020-0467,In re M.M.,New Hampshire,"June 2, 2021",Civil Due Process,False,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%20M.M.%2C%20N.H.%20No.%202020-0467.pdf
SJC-12919_Massachusetts_2021/06/01,SJC-12919,Commonwealth v. Delgado-Rivera,Massachusetts,"June 1, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Commonwealth%20v.%20Delgado-Rivera%2C%20Mass.%20SJC-12919.pdf
SC-98412_Missouri_2021/06/01,SC 98412,Missorui National Education Association v. Missouri Department of Labor & Industrial Relations,Missouri,"June 1, 2021",Economic and Labor Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Mo.%20Nat%27l%20Educ.%20Ass%27n%20v.%20Mo.%20Dep%27t%20of%20Labor%20%26%20Indus.%20Relations%2C%20Mo.%20No.%20SC%2098412.pdf
S-16752_Alaska_2021/05/28,S-16752,Watson v. State,Alaska,"May 28, 2021",Civil Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Watson%20v.%20State%2C%20Alaska%20Supreme%20Court%20No.%20S-16752.pdf
"120,767_Kansas_2021/05/28","120,767",State v. Albano,Kansas,"May 28, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Albano%2C%20Kan.%20No.%20120%2C767.pdf
19-1276_Iowa_2021/05/28,19-1276,State v. Treptow,Iowa,"May 28, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Treptow%2C%20Iowa%20No.%2019-1276.pdf
A19-0732_Minnesota_2021/05/26,A19-0732,State v. Mikell,Minnesota,"May 26, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Mikell%2C%20Minn.%20A19-0732.pdf
125889_Illinois_2021/05/20,125889,People v. Bochenek,Illinois,"May 20, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/People%20v.%20Bochenek%2C%20Ill.%20Docket%20No.%20125889.pdf
SC18-681_Florida_2021/05/20,SC18-681,State v. Dortch,Florida,"May 20, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Dortch%2C%20Fla.%20No.%20SC18-681.pdf
19-1571_Iowa_2021/04/16,19-1571,Hrbek v. State,Iowa,"April 16, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Hrbek%20v.%20State%2C%20Iowa%20No.%2019-1571.pdf
125434_Illinois_2021/04/15,125434,People v. Bass,Illinois,"April 15, 2021",Criminal Law,False,https://statecourtreport.org/sites/default/files/fastcase/converted/People%20v.%20Bass%2C%20Ill.%20Docket%20No.%20125434.pdf
2020-IA-01199-SCT_Mississippi_2021/05/14,2020-IA-01199-SCT,Butler v. Watson,Mississippi,"May 14, 2021",Voting Rights and Elections,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Butler%20v.%20Watson%2C%20Miss.%20NO.%202020-IA-01199-SCT.pdf
1190470_Alabama_2021/05/14,1190470,Barnett v. Jones,Alabama,"May 14, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Barnett%20v.%20Jones%2C%20Ala.%201190470.pdf
2020-C-01017_Louisiana_2021/05/13,2020-C-01017,"Bayou Bridge Pipeline, LLC v. 38.00 Acres",Louisiana,"May 13, 2021",Economic and Labor Rights,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Bayou%20Bridge%20Pipeline%2C%20LLC%20v.%2038.00%20Acres%2C%20La.%20No.%202020-C-01017.pdf
2020-C-01231_Louisiana_2021/05/13,2020-C-01231,Lowther v. Town of Bastrop,Louisiana,"May 13, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Lowther%20v.%20Town%20of%20Bastrop%2C%20La.%20No.%202020-C-01231.pdf
CV-20-164_Arkansas_2021/05/06,CV-20-164,McCarty v. Arkansas State Plant Board,Arkansas,"May 6, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/McCarty%20v.%20Ark.%20State%20Plant%20Bd.%2C%20Ark.%20No.%20CV-20-164.pdf
20170046_Utah_2021/05/06,20170046,In re Childers-Gray,Utah,"May 6, 2021",Government Structure,False,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%20Childers-Gray%2C%20Utah%20No.%2020170046.pdf
21_New-York_2021/05/04,21,Protect the Adirondacks! Inc. v. New York State Department of Environmental Conservation,New York,"May 4, 2021",Environment,False,https://statecourtreport.org/sites/default/files/fastcase/converted/Protect%20the%20Adirondacks%21%20Inc.%20v.%20N.Y.S.%20Dep%27t%20of%20Envtl.%20Conservation%2C%20N.Y.%20No.%2021.pdf
CR-19-0366-PR_Arizona_2021/05/04,CR-19-0366-PR,State v. Patel,Arizona,"May 4, 2021",Torts and Liability,False,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Patel%2C%20Ariz.%20No.%20CR-19-0366-PR.pdf
